Transaction Id,Item-1,item-2,Item-3,Item-4,Item-5,Item-6,Item-7,Item-8,Item-9,Item-10,Item-11,Item-12
4445903,bottled beer,newspapers,,,,,,,,,,
4044030,soda,bottled beer,,,other vegetables,soft cheese,frozen vegetables,rolls/buns,rice,,,
6125851,turkey,pork,beef,herbs,,,,,,,,
1945832,pork,,,,curd,butter milk,UHT-milk,frozen meals,brown bread,semi-finished bread,spices,fruit/vegetable juice
4484713,citrus fruit,tropical fruit,pip fruit,other vegetables,,,,,,,,
3646251,grapes,other vegetables,whole milk,sugar,waffles,candy,seasonal products,detergent,,,,
8531619,other vegetables,whole milk,butter,domestic eggs,whipped/sour cream,flour,long life bakery product,shopping bags,,,,
4739262,root vegetables,other vegetables,whole milk,yogurt,,,,,,,,
1826747,tropical fruit,,,,,,,,,,,
9198156,rolls/buns,,,,,,,,,,,
8352208,citrus fruit,other vegetables,,,pastry,soda,long life bakery product,chocolate,chocolate marshmallow,napkins,,
8864005,yogurt,beverages,domestic eggs,rolls/buns,,,,,,,,
7644817,chicken,beef,other vegetables,,bottled beer,pot plants,,,,,,
1027553,tropical fruit,whipped/sour cream,bottled water,soda,chocolate,newspapers,,,,,,
7166629,tropical fruit,whole milk,sauces,sweet spreads,,,,,,,,
9628101,other vegetables,hard cheese,newspapers,,,,,,,,,
6601805,margarine,misc. beverages,bottled beer,,margarine,ready soups,newspapers,,,,,
9979622,pork,whole milk,butter,domestic eggs,rolls/buns,pastry,mustard,ketchup,Instant food products,soda,dish cleaner,dental care
9624729,frankfurter,hamburger meat,UHT-milk,mayonnaise,other vegetables,yogurt,whipped/sour cream,sliced cheese,frozen vegetables,frozen meals,ice cream,newspapers
7204434,ham,chicken,root vegetables,onions,make up remover,shopping bags,,,,,,
8198578,cream cheese ,coffee,chocolate,candy,,,,,,,,
4876445,bottled water,,,,,,,,,,,
4052955,canned beer,,,,,,,,,,,
8132061,frozen potato products,rolls/buns,brown bread,,,,,,,,,
3601674,pip fruit,,,,liquor,chocolate,candy,seasonal products,flower (seeds),shopping bags,,
8757892,citrus fruit,root vegetables,other vegetables,coffee,pip fruit,yogurt,whipped/sour cream,frozen vegetables,semi-finished bread,zwieback,flour,vinegar
3937328,frankfurter,chicken,pork,tropical fruit,,,,,,,,
3863631,other vegetables,whole milk,margarine,,whole milk,dessert,yogurt,pastry,newspapers,,,
5484462,chicken,tropical fruit,root vegetables,other vegetables,,,,,,,,
5918830,pip fruit,other vegetables,fruit/vegetable juice,,yogurt,whipped/sour cream,rolls/buns,brown bread,pickled vegetables,canned fish,tea,
5716984,frankfurter,citrus fruit,other vegetables,butter milk,,,,,,,,
8803882,frozen meals,ice cream,frozen potato products,,yogurt,whipped/sour cream,soft cheese,cream cheese ,curd cheese,frozen fish,rolls/buns,waffles
5834951,root vegetables,onions,whole milk,curd,,,,,,,,
3511213,beef,,,,pastry,,,,,,,
8035045,sausage,fish,curd,processed cheese,,,,,,,,
4959931,whole milk,frozen fish,rolls/buns,pickled vegetables,yogurt,whipped/sour cream,cream cheese ,cat food,napkins,,,
4752787,beef,root vegetables,other vegetables,whole milk,,,,,,,,
1685622,pork,domestic eggs,soda,,,,,,,,,
9713842,artif. sweetener,,,,curd cheese,frozen fish,zwieback,margarine,fruit/vegetable juice,,,
4495209,frankfurter,ham,tropical fruit,yogurt,,,,,,,,
9520824,rolls/buns,canned fish,canned beer,,,,,,,,,
3986705,canned beer,newspapers,,,,,,,,,,
7929943,mayonnaise,rolls/buns,soda,specialty chocolate,,,,,,,,
4111169,rolls/buns,fruit/vegetable juice,,,,,,,,,,
9082892,sausage,sliced cheese,canned beer,,,,,,,,,
5752356,hard cheese,candles,,,bottled beer,detergent,pot plants,,,,,
4685376,frankfurter,whole milk,white bread,margarine,UHT-milk,hard cheese,coffee,waffles,napkins,,,
9210989,frankfurter,meat,whole milk,whipped/sour cream,,,,,,,,
4039686,bottled water,newspapers,,,salt,pasta,oil,sugar,bottled water,soda,bottled beer,
1847756,sausage,pip fruit,whole milk,white bread,,,,,,,,
3795394,whole milk,,,,,,,,,,,
6923834,citrus fruit,domestic eggs,jam,,,,,,,,,
9929945,pork,,,,,,,,,,,
7230520,condensed milk,margarine,fruit/vegetable juice,canned beer,other vegetables,whole milk,yogurt,whipped/sour cream,cream cheese ,white bread,baking powder,long life bakery product
6995338,sausage,finished products,pork,tropical fruit,,,,,,,,
4559638,brown bread,canned beer,,,seasonal products,candles,,,,,,
6372483,whole milk,butter,coffee,bottled water,soda,shopping bags,,,,,,
9447008,frankfurter,sausage,rolls/buns,brown bread,,,,,,,,
1168613,domestic eggs,specialty chocolate,,,soda,,,,,,,
7938717,sausage,root vegetables,beverages,rolls/buns,female sanitary products,hygiene articles,,,,,,
9476459,other vegetables,whole milk,yogurt,rolls/buns,,,,,,,,
3847913,pork,semi-finished bread,soda,,frozen vegetables,roll products ,semi-finished bread,salty snack,seasonal products,,,
6646893,other vegetables,whole milk,curd,whipped/sour cream,,,,,,,,
2974445,frankfurter,citrus fruit,rolls/buns,soda,misc. beverages,,,,,,,
3980079,beef,root vegetables,frozen vegetables,brown bread,coffee,soda,canned beer,liquor (appetizer),candy,newspapers,,
6985843,pork,salad dressing,oil,sauces,,,,,,,,
2210144,white bread,misc. beverages,long life bakery product,,,,,,,,,
5621384,dessert,,,,frozen fish,candy,,,,,,
8496450,pip fruit,root vegetables,UHT-milk,condensed milk,specialty cheese,soda,skin care,,,,,
5157049,sausage,tropical fruit,whole milk,whipped/sour cream,,,,,,,,
5240150,frankfurter,rolls/buns,bottled water,,domestic eggs,detergent,newspapers,,,,,
8093241,chicken,grapes,root vegetables,whole milk,soft cheese,frozen vegetables,long life bakery product,candles,,,,
8518840,chicken,pip fruit,other vegetables,butter,,,,,,,,
5063711,other vegetables,,,,,,,,,,,
4615123,house keeping products,,,,napkins,,,,,,,
4449118,pork,whole milk,bottled water,soda,,,,,,,,
9392382,bathroom cleaner,,,,,,,,,,,
5731196,beverages,newspapers,,,,,,,,,,
1888421,butter,brown bread,seasonal products,,soft cheese,processed cheese,white bread,pastry,semi-finished bread,oil,mustard,ketchup
6439411,sausage,tropical fruit,pip fruit,whole milk,,,,,,,,
9617981,canned beer,shopping bags,,,,,,,,,,
7452360,salt,cling film/bags,,,,,,,,,,
4769710,beef,root vegetables,whole milk,margarine,,,,,,,,
2752516,shopping bags,,,,,,,,,,,
6490139,curd,semi-finished bread,baking powder,,,,,,,,,
3838322,fruit/vegetable juice,chewing gum,,,,,,,,,,
9969247,sausage,whipped/sour cream,bottled water,pot plants,,,,,,,,
2633493,sausage,yogurt,,,whole milk,butter,dessert,soft cheese,cream cheese ,specialty cheese,domestic eggs,salt
3227308,sausage,pip fruit,root vegetables,onions,coffee,bottled water,soda,misc. beverages,pot plants,,,
9356774,grapes,whole milk,butter,rolls/buns,,,,,,,,
1138541,frankfurter,whole milk,cream cheese ,specialty chocolate,bottled water,waffles,seasonal products,,,,,
4203629,berries,other vegetables,yogurt,whipped/sour cream,,,,,,,,
1424222,citrus fruit,root vegetables,other vegetables,,,,,,,,,
5857630,canned beer,,,,,,,,,,,
6516804,canned beer,,,,,,,,,,,
3013185,tropical fruit,curd,,,hygiene articles,pot plants,,,,,,
8276673,whole milk,brown bread,dog food,chocolate,liquor,shopping bags,,,,,,
7611110,whole milk,rolls/buns,soda,canned beer,,,,,,,,
4081410,other vegetables,bottled beer,house keeping products,,,,,,,,,
4673772,citrus fruit,root vegetables,other vegetables,whole milk,whole milk,UHT-milk,frozen vegetables,rice,baking powder,dog food,soda,
8876284,pork,beef,root vegetables,other vegetables,,,,,,,,
1827060,beef,other vegetables,whipped/sour cream,newspapers,roll products ,soda,,,,,,
5713327,meat,pip fruit,other vegetables,brown bread,,,,,,,,
5382594,canned beer,,,,,,,,,,,
5521379,whole milk,butter,rolls/buns,,,,,,,,,
5165630,curd cheese,bottled water,white wine,,specialty fat,instant coffee,bottled water,soda,fruit/vegetable juice,bottled beer,salty snack,newspapers
2458963,citrus fruit,tropical fruit,onions,UHT-milk,,,,,,,,
1792671,cooking chocolate,,,,,,,,,,,
5262731,whole milk,bottled water,,,,,,,,,,
2747142,sugar,,,,,,,,,,,
9798051,chicken,frozen vegetables,frozen meals,frozen dessert,curd,rolls/buns,,,,,,
8422671,citrus fruit,tropical fruit,other vegetables,whole milk,whole milk,whipped/sour cream,sliced cheese,domestic eggs,rolls/buns,brown bread,margarine,soda
3316475,sausage,chicken,herbs,other vegetables,,,,,,,,
9808793,whole milk,rolls/buns,,,,,,,,,,
7369020,whole milk,,,,,,,,,,,
1334439,rolls/buns,,,,pasta,ketchup,hygiene articles,newspapers,,,,
8279737,pork,root vegetables,whole milk,domestic eggs,pickled vegetables,,,,,,,
7356350,root vegetables,onions,whole milk,whipped/sour cream,margarine,specialty fat,hygiene articles,,,,,
9728719,citrus fruit,root vegetables,other vegetables,whole milk,whipped/sour cream,preservation products,,,,,,
9082020,citrus fruit,tropical fruit,whole milk,yogurt,,,,,,,,
3701677,whole milk,butter milk,,,waffles,chewing gum,,,,,,
2445940,pork,beef,other vegetables,whipped/sour cream,shopping bags,,,,,,,
3144434,citrus fruit,other vegetables,bottled water,fruit/vegetable juice,curd,butter milk,spread cheese,soups,house keeping products,,,
4884958,frankfurter,pip fruit,root vegetables,other vegetables,,,,,,,,
9190827,citrus fruit,other vegetables,yogurt,,root vegetables,other vegetables,UHT-milk,flour,detergent,shopping bags,,
2165084,sausage,meat,pork,beef,rolls/buns,fruit/vegetable juice,newspapers,,,,,
7429119,chicken,curd,butter milk,UHT-milk,,,,,,,,
3275164,other vegetables,whole milk,yogurt,rolls/buns,specialty chocolate,,,,,,,
6011866,onions,other vegetables,rolls/buns,coffee,,,,,,,,
4835005,hamburger meat,dessert,soda,fruit/vegetable juice,mustard,candy,,,,,,
8599719,frankfurter,curd,rolls/buns,brown bread,,,,,,,,
2838738,canned beer,,,,,,,,,,,
8332540,bottled water,canned beer,white wine,,,,,,,,,
2108743,soda,,,,pastry,oil,,,,,,
8455901,turkey,other vegetables,butter,rolls/buns,,,,,,,,
7924480,rolls/buns,fruit/vegetable juice,,,,,,,,,,
3398441,frozen vegetables,rolls/buns,,,,,,,,,,
9054431,other vegetables,curd,margarine,,other vegetables,whipped/sour cream,beverages,white bread,,,,
3448017,pork,hamburger meat,tropical fruit,pip fruit,,,,,,,,
9684464,soda,,,,butter milk,UHT-milk,brown bread,bottled water,,,,
6502597,turkey,root vegetables,other vegetables,whole milk,,,,,,,,
1969490,sausage,rolls/buns,pastry,bottled water,photo/film,,,,,,,
1302895,whole milk,whipped/sour cream,domestic eggs,white bread,,,,,,,,
9084165,newspapers,,,,,,,,,,,
2956213,coffee,,,,sliced cheese,,,,,,,
3615976,hamburger meat,root vegetables,other vegetables,whole milk,frozen vegetables,,,,,,,
6043685,turkey,pip fruit,other vegetables,whole milk,processed cheese,rolls/buns,soda,chewing gum,,,,
8832773,sausage,tropical fruit,other vegetables,beverages,soda,long life bakery product,waffles,,,,,
3732690,whole milk,butter milk,salt,sugar,other vegetables,whole milk,soft cheese,domestic eggs,rolls/buns,sugar,cat food,chocolate
2739785,sausage,pork,hamburger meat,citrus fruit,,,,,,,,
1818481,other vegetables,whole milk,bottled water,,,,,,,,,
3220804,shopping bags,,,,cat food,,,,,,,
9310557,pork,whole milk,curd cheese,frozen vegetables,,,,,,,,
5385136,pork,soda,,,,,,,,,,
3380209,beef,hamburger meat,other vegetables,sliced cheese,root vegetables,onions,whole milk,butter,yogurt,hard cheese,domestic eggs,vinegar
8124086,sausage,chicken,tropical fruit,berries,,,,,,,,
9334085,whole milk,bottled beer,,,,,,,,,,
1767953,soda,,,,,,,,,,,
5804654,canned beer,,,,flour,mustard,soda,bottled beer,salty snack,popcorn,,
7352842,beef,berries,root vegetables,onions,whole milk,curd,flour,pasta,salty snack,,,
6354189,frankfurter,finished products,chicken,other vegetables,,,,,,,,
9482974,other vegetables,,,,cream cheese ,pastry,salty snack,,,,,
3910554,other vegetables,whole milk,curd,yogurt,newspapers,,,,,,,
3984711,root vegetables,whole milk,domestic eggs,female sanitary products,waffles,chocolate,,,,,,
9217960,pip fruit,soda,bottled beer,canned beer,herbs,whole milk,curd,yogurt,whipped/sour cream,chewing gum,male cosmetics,newspapers
8892924,sausage,pork,tropical fruit,root vegetables,liquor,rum,chocolate marshmallow,hygiene articles,newspapers,,,
1285564,other vegetables,butter,soda,bottled beer,,,,,,,,
8952438,pork,,,,pastry,fruit/vegetable juice,newspapers,,,,,
7227014,meat,whole milk,sliced cheese,brown bread,whipped/sour cream,hard cheese,cat food,pet care,coffee,liquor,napkins,dishes
6530231,pork,other vegetables,whole milk,butter,shopping bags,,,,,,,
8850070,dessert,rolls/buns,napkins,newspapers,bottled beer,,,,,,,
8567675,other vegetables,cream cheese ,margarine,canned vegetables,bottled water,soda,,,,,,
6120294,condensed milk,rolls/buns,brown bread,coffee,,,,,,,,
9323568,ice cream,brown bread,,,brown bread,ketchup,dog food,misc. beverages,napkins,,,
5238495,chicken,whole milk,frozen meals,domestic eggs,rolls/buns,white bread,,,,,,
6071874,root vegetables,whole milk,condensed milk,frozen vegetables,tropical fruit,root vegetables,other vegetables,curd,dessert,whipped/sour cream,soft cheese,cream cheese 
7233416,frankfurter,chicken,beef,citrus fruit,,,,,,,,
8329606,hamburger meat,,,,shopping bags,,,,,,,
9285225,UHT-milk,ice cream,bottled water,soda,root vegetables,other vegetables,frozen vegetables,rice,newspapers,,,
9142081,frankfurter,sausage,chicken,citrus fruit,,,,,,,,
6248052,pastry,soda,,,,,,,,,,
4401209,other vegetables,rolls/buns,bottled beer,,,,,,,,,
2622471,onions,other vegetables,soda,fruit/vegetable juice,,,,,,,,
8146950,pastry,canned beer,male cosmetics,newspapers,whipped/sour cream,condensed milk,rolls/buns,flour,long life bakery product,,,
6615552,citrus fruit,root vegetables,whole milk,yogurt,,,,,,,,
5738658,hamburger meat,,,,butter,sweet spreads,coffee,,,,,
4389288,chicken,citrus fruit,root vegetables,other vegetables,pot plants,,,,,,,
2084498,whole milk,white bread,flour,sugar,coffee,soda,napkins,shopping bags,,,,
2863695,chicken,whole milk,semi-finished bread,jam,,,,,,,,
5354935,shopping bags,,,,long life bakery product,waffles,,,,,,
1898054,citrus fruit,root vegetables,margarine,misc. beverages,butter,whipped/sour cream,mayonnaise,rum,waffles,,,
2242251,citrus fruit,root vegetables,herbs,other vegetables,soda,pot plants,,,,,,
9196508,chicken,yogurt,whipped/sour cream,frozen dessert,,,,,,,,
9270143,bottled beer,,,,,,,,,,,
8629833,specialty chocolate,,,,,,,,,,,
2108678,other vegetables,whole milk,yogurt,,frozen meals,softener,shopping bags,,,,,
5740741,pork,root vegetables,whole milk,UHT-milk,,,,,,,,
8745053,whole milk,,,,other vegetables,whole milk,yogurt,whipped/sour cream,mayonnaise,,,
5008956,beef,tropical fruit,pip fruit,root vegetables,margarine,bottled water,bottled beer,skin care,hygiene articles,shopping bags,,
7950725,sausage,meat,tropical fruit,rolls/buns,butter milk,whipped/sour cream,shopping bags,,,,,
9529109,root vegetables,herbs,other vegetables,whole milk,brown bread,pastry,semi-finished bread,margarine,bottled water,newspapers,,
3583422,chicken,pip fruit,whole milk,rolls/buns,baking powder,cat food,chocolate,,,,,
9625538,turkey,beef,other vegetables,whipped/sour cream,,,,,,,,
5792674,soda,,,,curd,rolls/buns,soda,chocolate,candy,,,
8314184,root vegetables,herbs,whole milk,butter,fruit/vegetable juice,napkins,,,,,,
8991202,sausage,whole milk,semi-finished bread,flour,newspapers,,,,,,,
4615308,pastry,soda,canned beer,white wine,dessert,domestic eggs,brown bread,margarine,specialty chocolate,,,
6097947,sausage,citrus fruit,pip fruit,whole milk,,,,,,,,
4157698,yogurt,rolls/buns,,,butter,whipped/sour cream,sliced cheese,domestic eggs,soups,coffee,detergent,
2170644,pip fruit,root vegetables,other vegetables,whole milk,domestic eggs,brown bread,salty snack,waffles,chocolate,newspapers,,
2149767,sausage,whole milk,yogurt,hard cheese,whole milk,yogurt,whipped/sour cream,bottled beer,chocolate,softener,pot plants,
7640061,ham,chicken,citrus fruit,other vegetables,frozen meals,rolls/buns,misc. beverages,long life bakery product,chocolate,specialty bar,,
6608420,meat,whole milk,dessert,soft cheese,chocolate,,,,,,,
8286048,other vegetables,butter,fruit/vegetable juice,salty snack,whole milk,yogurt,frozen vegetables,white bread,napkins,,,
8626860,meat,chicken,citrus fruit,other vegetables,,,,,,,,
2540711,rolls/buns,,,,whipped/sour cream,brown bread,canned beer,sparkling wine,flower (seeds),,,
5194449,chicken,hamburger meat,grapes,other vegetables,,,,,,,,
2906210,sausage,root vegetables,whole milk,yogurt,,,,,,,,
4324695,canned beer,,,,,,,,,,,
9543217,yogurt,,,,rolls/buns,pastry,,,,,,
3275924,chicken,hamburger meat,other vegetables,frozen vegetables,,,,,,,,
4024818,hamburger meat,shopping bags,,,,,,,,,,
8913404,whole milk,curd,pastry,,,,,,,,,
8908180,frankfurter,pip fruit,whole milk,soda,,,,,,,,
8871196,newspapers,,,,,,,,,,,
2148193,whole milk,mayonnaise,soda,newspapers,,,,,,,,
4171735,rolls/buns,canned beer,,,rolls/buns,waffles,seasonal products,,,,,
1290139,other vegetables,whole milk,yogurt,whipped/sour cream,,,,,,,,
7633300,sausage,butter,,,whole milk,frozen vegetables,domestic eggs,flour,margarine,sugar,ketchup,baking powder
5558575,sausage,tropical fruit,root vegetables,other vegetables,,,,,,,,
6131644,canned beer,,,,whole milk,cream cheese ,frozen meals,white bread,soda,salty snack,napkins,shopping bags
2026163,tropical fruit,berries,root vegetables,other vegetables,,,,,,,,
1464930,condensed milk,soda,,,,,,,,,,
8363719,margarine,long life bakery product,candles,,,,,,,,,
8754517,whole milk,pet care,,,,,,,,,,
5089624,yogurt,bottled water,canned beer,napkins,,,,,,,,
1282108,processed cheese,rolls/buns,soda,flower (seeds),,,,,,,,
8553510,grapes,rolls/buns,pastry,bottled beer,,,,,,,,
4806120,canned beer,,,,,,,,,,,
5391528,soda,,,,,,,,,,,
9594885,whole milk,rolls/buns,newspapers,,cream,frozen vegetables,frozen potato products,roll products ,rice,cat food,misc. beverages,fruit/vegetable juice
7606961,sausage,other vegetables,whole milk,yogurt,,,,,,,,
5924819,pork,beverages,white bread,,yogurt,whipped/sour cream,UHT-milk,domestic eggs,salt,margarine,ketchup,
1914977,pork,pip fruit,root vegetables,curd,,,,,,,,
8380508,turkey,beef,semi-finished bread,,,,,,,,,
4871442,other vegetables,napkins,,,,,,,,,,
4003958,whipped/sour cream,,,,,,,,,,,
1006293,hard cheese,salt,canned vegetables,,brown bread,margarine,bottled water,bottled beer,flower (seeds),,,
3831139,pork,hamburger meat,other vegetables,whole milk,soda,,,,,,,
2382232,citrus fruit,berries,curd,yogurt,,,,,,,,
4412005,sausage,pot plants,,,fruit/vegetable juice,pot plants,,,,,,
6872418,citrus fruit,other vegetables,frozen meals,domestic eggs,,,,,,,,
